sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,language,source_origin,manipulation_type,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,split,split_group_id,prediction,confidence,decision_score,effective_threshold,attack_type,attack_type_conf,bonafide_prob,synthesis_prob,conversion_prob,replay_prob,n_chunks_used,n_chunks_total,suspicious_chunk_count,suspicious_chunk_ratio,max_chunk_spoof,mean_chunk_spoof,median_chunk_spoof,dominant_chunk_attack,n_chunks_inside,n_chunks_outside,inside_region_avg_spoof,outside_region_avg_spoof,inside_region_max_spoof,outside_region_max_spoof,inside_region_dominant_attack,outside_region_dominant_attack,partial_region_detected,baseline_status,final_baseline_interpretation,error
human_002_mixer_processed,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,base_002,human_mixer_processed,speaker_002,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_002,REAL,0.4,0.6,0.7,replay,0.7873218059539795,0.21267810463905334,1.1622499584973411e-07,6.9330504878784005e-12,0.7873218059539795,10,10,6,0.6,0.978260338306427,0.745280247181654,0.8007920682430267,replay,0,0,,,,,,,False,human_mixer_missed,Human mixer manipulation missed (score=0.600).,
human_002_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,base_002,human_replay_laptop_mobile,speaker_002,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_002,REAL,1.0,0.0,0.7,bonafide,0.831779956817627,0.831779956817627,0.06612899154424667,0.0003056669665966183,0.1017853245139122,8,8,0,0.0,0.19682620465755463,0.11287369253113866,0.0980137512087822,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.000).",
ai_003_direct,data/phase7c1/raw/ai_direct/ai_003_direct.wav,base_003,ai_direct,speaker_003,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_003,REAL,0.8666666666666667,0.13333333333333333,0.7,bonafide,0.7988002300262451,0.7988002300262451,0.19940541684627533,0.0008354086894541979,0.0009588925167918205,15,15,2,0.13333333333333333,0.8118252158164978,0.14000715936550337,0.000697313342243433,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.133).",
ai_003_fabricated,data/phase7c1/raw/ai_fabricated/ai_003_fabricated.wav,base_003,ai_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.952,8.531,train,base_003,REAL,0.9411764705882353,0.058823529411764705,0.7,bonafide,0.9171299934387207,0.9171299934387207,0.08209690451622009,0.0004998022923246026,0.00027327751740813255,17,17,1,0.058823529411764705,0.7216451168060303,0.04993970133203701,0.0005770345451310277,bonafide,3,14,0.24075590896609356,0.009050513981882042,0.7216451168060303,0.050283972173929214,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_003_mixer_processed,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,base_003,ai_mixer_processed,speaker_003,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_003,REAL,0.9375,0.0625,0.7,bonafide,0.6253822445869446,0.6253822445869446,0.1008833721280098,0.0002965983876492828,0.2734377980232239,16,16,1,0.0625,0.7468782067298889,0.29284001933410764,0.1818438321352005,bonafide,0,0,,,,,,,False,ai_mixer_missed,AI mixer missed at file level (score=0.062).,
ai_003_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,base_003,ai_replay_laptop_mobile,speaker_003,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.9866076111793518,0.9866076111793518,0.011751743033528328,5.455458813230507e-05,0.0015860393177717924,14,14,0,0.0,0.04531031847000122,0.008768619570348943,0.005282761296257377,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_003_clean,data/phase7c1/raw/human_clean/human_003_clean.wav,base_003,human_clean,speaker_003,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.9253637194633484,0.9253637194633484,0.07311189919710159,0.0007253233925439417,0.0007991416496224701,11,12,0,0.0,0.09097748249769211,0.0210635477128614,0.004829722456634045,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.000).,
human_003_fabricated,data/phase7c1/raw/human_fabricated/human_003_fabricated.wav,base_003,human_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,6.14,13.891,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.9881346821784973,0.9881346821784973,0.01171189732849598,0.00012022762530250475,3.327144804643467e-05,14,15,0,0.0,0.032040078192949295,0.003928885419541521,0.0005810126822325401,bonafide,4,10,0.0002678103346163141,0.005393315453511604,0.0010670424671843648,0.032040078192949295,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_003_mixer_processed,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,base_003,human_mixer_processed,speaker_003,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_003,REAL,0.9090909090909091,0.09090909090909091,0.7,bonafide,0.605006754398346,0.605006754398346,0.19821806252002716,0.0007106943521648645,0.1960645169019699,11,12,1,0.09090909090909091,0.7956580519676208,0.26546943627975206,0.18017879128456116,bonafide,0,0,,,,,,,False,human_mixer_missed,Human mixer manipulation missed (score=0.091).,
human_003_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,base_003,human_replay_laptop_mobile,speaker_003,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_003,REAL,0.7777777777777778,0.2222222222222222,0.7,replay,0.5467705130577087,0.4175805151462555,0.035498034209012985,0.00015094326226972044,0.5467705130577087,9,9,2,0.2222222222222222,0.6974543929100037,0.4631756262646781,0.5107405185699463,replay,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.222).",
ai_004_direct,data/phase7c1/raw/ai_direct/ai_004_direct.wav,base_004,ai_direct,speaker_004,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_004,REAL,1.0,0.0,0.7,bonafide,0.9652352929115295,0.9652352929115295,0.03244778513908386,0.00020384091476444155,0.002113152062520385,16,16,0,0.0,0.1391037553548813,0.012465965329511164,0.0012576909502968192,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_004_fabricated,data/phase7c1/raw/ai_fabricated/ai_004_fabricated.wav,base_004,ai_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,39.453,46.277,train,base_004,REAL,0.9444444444444444,0.05555555555555555,0.7,bonafide,0.8777458667755127,0.8777458667755127,0.11941906809806824,0.00042559337452985346,0.002409453969448805,18,18,1,0.05555555555555555,0.7909343242645264,0.0701746124351909,0.0008535853994544595,bonafide,4,14,0.26686131327551266,0.013978412195098957,0.7909343242645264,0.13951358199119568,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_004_mixer_processed,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,base_004,ai_mixer_processed,speaker_004,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_004,REAL,0.9411764705882353,0.058823529411764705,0.7,bonafide,0.670345664024353,0.670345664024353,0.1446678787469864,0.0005300581688061357,0.18445639312267303,17,17,1,0.058823529411764705,0.6694207787513733,0.24640058934250297,0.19223588705062866,bonafide,0,0,,,,,,,False,ai_mixer_missed,AI mixer missed at file level (score=0.059).,
ai_004_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,base_004,ai_replay_laptop_mobile,speaker_004,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_004,REAL,1.0,0.0,0.7,bonafide,0.932594895362854,0.932594895362854,0.055588725954294205,0.0001888190454337746,0.011627623811364174,11,12,0,0.0,0.0904940739274025,0.03824564418755472,0.03527754545211792,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_004_clean,data/phase7c1/raw/human_clean/human_004_clean.wav,base_004,human_clean,speaker_004,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_004,REAL,1.0,0.0,0.7,bonafide,0.8170130848884583,0.8170130848884583,0.16957533359527588,0.0006924335029907525,0.01271915901452303,12,12,0,0.0,0.2050573229789734,0.06617129369988106,0.0412601325660944,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.000).,
human_004_fabricated,data/phase7c1/raw/human_fabricated/human_004_fabricated.wav,base_004,human_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.739,8.153,train,base_004,REAL,1.0,0.0,0.7,bonafide,0.7586854100227356,0.7586854100227356,0.21680106222629547,0.0013134164037182927,0.023200102150440216,13,14,0,0.0,0.4317339360713959,0.10636142895348782,0.003999501001089811,bonafide,2,11,0.004210462007904425,0.12493433203450298,0.007518718484789133,0.4317339360713959,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_004_mixer_processed,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,base_004,human_mixer_processed,speaker_004,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_004,REAL,0.9166666666666666,0.08333333333333333,0.7,bonafide,0.5474817156791687,0.5474817156791687,0.06274189800024033,0.0004597840888891369,0.38931652903556824,12,12,1,0.08333333333333333,0.6974543929100037,0.32536516757681966,0.3068512976169586,bonafide,0,0,,,,,,,False,human_mixer_missed,Human mixer manipulation missed (score=0.083).,
human_004_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,base_004,human_replay_laptop_mobile,speaker_004,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_004,REAL,1.0,0.0,0.7,bonafide,0.8844289779663086,0.8844289779663086,0.10935359448194504,0.0005048788734711707,0.005712483543902636,11,11,0,0.0,0.13050690293312073,0.046580099162052975,0.030908960849046707,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.000).",
ai_005_direct,data/phase7c1/raw/ai_direct/ai_005_direct.wav,base_005,ai_direct,speaker_005,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.9048670530319214,0.9048670530319214,0.09063073992729187,0.0006986763328313828,0.0038033947348594666,18,18,0,0.0,0.5482048988342285,0.04495524545894922,0.001198595971800387,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_005_fabricated,data/phase7c1/raw/ai_fabricated/ai_005_fabricated.wav,base_005,ai_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,42.59,49.433,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.8519225120544434,0.8519225120544434,0.1433427482843399,0.0010322274174541235,0.0037025276105850935,20,20,0,0.0,0.54449862241745,0.06971337993784346,0.0024179266183637083,bonafide,4,16,0.1437319795077201,0.051208730045374296,0.47390830516815186,0.54449862241745,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
ai_005_mixer_processed,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,base_005,ai_mixer_processed,speaker_005,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.742645800113678,0.742645800113678,0.12086652219295502,0.0010209138272330165,0.13546670973300934,18,18,0,0.0,0.3932102620601654,0.15918432921171188,0.15181394666433334,bonafide,0,0,,,,,,,False,ai_mixer_missed,AI mixer missed at file level (score=0.000).,
ai_005_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,base_005,ai_replay_laptop_mobile,speaker_005,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.8867462277412415,0.8867462277412415,0.10259179770946503,0.0004408943932503462,0.010221145115792751,14,14,0,0.0,0.3640424311161041,0.05186293515310224,0.018965085968375206,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_005_clean,data/phase7c1/raw/human_clean/human_005_clean.wav,base_005,human_clean,speaker_005,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.6751219630241394,0.6751219630241394,0.31547579169273376,0.0017835432663559914,0.007618601433932781,14,14,0,0.0,0.6341752409934998,0.14574658663644055,0.058075008913874626,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.000).,
human_005_fabricated,data/phase7c1/raw/human_fabricated/human_005_fabricated.wav,base_005,human_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,27.493,35.762,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.7287076115608215,0.7287076115608215,0.2666143774986267,0.0021548052318394184,0.0025231719482690096,17,17,0,0.0,0.6340903043746948,0.14450741878060988,0.02909075655043125,bonafide,4,13,0.027757803401073033,0.1804303773589289,0.10257408022880554,0.6340903043746948,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_005_mixer_processed,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,base_005,human_mixer_processed,speaker_005,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_005,REAL,0.6428571428571428,0.35714285714285715,0.7,replay,0.7234414219856262,0.25800764560699463,0.018399402499198914,0.00015151069965213537,0.7234414219856262,14,14,5,0.35714285714285715,0.9702680706977844,0.6209950489657265,0.5722923278808594,replay,0,0,,,,,,,False,human_mixer_missed,Human mixer manipulation missed (score=0.357).,
human_005_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,base_005,human_replay_laptop_mobile,speaker_005,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_005,REAL,1.0,0.0,0.7,bonafide,0.7957844734191895,0.7957844734191895,0.19149738550186157,0.0005649203667417169,0.012153243646025658,8,8,0,0.0,0.37401872873306274,0.09136772365309298,0.04692544415593147,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.000).",
ai_006_direct,data/phase7c1/raw/ai_direct/ai_006_direct.wav,base_006,ai_direct,speaker_006,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.9887043833732605,0.9887043833732605,0.011204672046005726,7.23205812391825e-05,1.8673452359507792e-05,16,16,0,0.0,0.009055264294147491,0.0026284530361149194,0.0011432335595600307,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_006_fabricated,data/phase7c1/raw/ai_fabricated/ai_006_fabricated.wav,base_006,ai_fabricated,speaker_006,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,29.439,38.986,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.9674426913261414,0.9674426913261414,0.02251104637980461,0.00015265874390024692,0.009893575683236122,20,20,0,0.0,0.2807149589061737,0.015734254029553085,0.000115722057671519,bonafide,4,16,0.0705647348677303,0.002026633820008783,0.2807149589061737,0.022158870473504066,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
ai_006_mixer_processed,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,base_006,ai_mixer_processed,speaker_006,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.7324077486991882,0.7324077486991882,0.174464151263237,0.0016934796003624797,0.09143464267253876,17,17,0,0.0,0.5907201766967773,0.1648350307608352,0.14324761927127838,bonafide,0,0,,,,,,,False,ai_mixer_missed,AI mixer missed at file level (score=0.000).,
ai_006_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,base_006,ai_replay_laptop_mobile,speaker_006,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.9729170799255371,0.9729170799255371,0.024544967338442802,9.200337080983445e-05,0.0024459303822368383,17,17,0,0.0,0.04189131036400795,0.014885692266569309,0.008331900462508202,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_006_clean,data/phase7c1/raw/human_clean/human_006_clean.wav,base_006,human_clean,speaker_006,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.7342118620872498,0.7342118620872498,0.26057466864585876,0.0017210589721798897,0.003492400050163269,12,12,0,0.0,0.4904491603374481,0.10329663354514196,0.05663965828716755,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.000).,
human_006_fabricated,data/phase7c1/raw/human_fabricated/human_006_fabricated.wav,base_006,human_fabricated,speaker_006,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,0.425,6.74,train,base_006,REAL,0.9285714285714286,0.07142857142857142,0.7,bonafide,0.8268676996231079,0.8268676996231079,0.1711481660604477,0.000737873197067529,0.0012463511666283011,14,14,1,0.07142857142857142,0.8663023114204407,0.09191584769681274,0.026149913668632507,bonafide,3,11,0.04289028653874993,0.10528645528537534,0.09097748249769211,0.8663023114204407,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
