sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,language,source_origin,manipulation_type,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,split,split_group_id,prediction,confidence,decision_score,effective_threshold,attack_type,attack_type_conf,bonafide_prob,synthesis_prob,conversion_prob,replay_prob,n_chunks_used,n_chunks_total,suspicious_chunk_count,suspicious_chunk_ratio,max_chunk_spoof,mean_chunk_spoof,median_chunk_spoof,dominant_chunk_attack,n_chunks_inside,n_chunks_outside,inside_region_avg_spoof,outside_region_avg_spoof,inside_region_max_spoof,outside_region_max_spoof,inside_region_dominant_attack,outside_region_dominant_attack,partial_region_detected,baseline_status,final_baseline_interpretation,error
ai_002_mixer_processed,data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,base_002,ai_mixer_processed,speaker_002,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_002,FAKE,1.0,1.0,0.7,replay,0.9452230334281921,0.02207810990512371,0.03269892558455467,2.14420078914479e-10,0.9452230334281921,12,13,12,1.0,0.9999772310256958,0.9747981280088425,0.9936342537403107,replay,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_002_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,base_002,ai_replay_laptop_mobile,speaker_002,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_002,REAL,1.0,0.0,0.7,bonafide,0.5777261853218079,0.5777261853218079,0.34109562635421753,0.0010316271800547838,0.08014656603336334,10,10,0,0.0,0.5999246835708618,0.2654176942072809,0.2286352962255478,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_002_clean,data/phase7c1/raw/human_clean/human_002_clean.wav,base_002,human_clean,speaker_002,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_002,REAL,0.36363636363636365,0.6363636363636364,0.7,synthesis,0.6754363179206848,0.2463361620903015,0.6754363179206848,0.0006546032964251935,0.07757291197776794,11,11,7,0.6363636363636364,0.9635405540466309,0.6176211732355031,0.730770468711853,synthesis,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.636).,
human_002_fabricated,data/phase7c1/raw/human_fabricated/human_002_fabricated.wav,base_002,human_fabricated,speaker_002,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,5.697,11.771,train,base_002,REAL,0.6923076923076923,0.3076923076923077,0.7,synthesis,0.5473231673240662,0.3763566017150879,0.5473231673240662,0.0007383048068732023,0.07558191567659378,13,13,4,0.3076923076923077,0.974821150302887,0.47412642571502006,0.5462843179702759,synthesis,3,10,0.030247507927318413,0.6072901010513305,0.062388136982917786,0.974821150302887,bonafide,synthesis,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_002_mixer_processed,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,base_002,human_mixer_processed,speaker_002,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_002,FAKE,1.0,1.0,0.7,replay,0.9534271359443665,0.0005129016935825348,0.046059899032115936,3.025269781371574e-18,0.9534271359443665,10,10,10,1.0,1.0,0.9999581336975097,0.9999999403953552,replay,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_002_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,base_002,human_replay_laptop_mobile,speaker_002,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_002,FAKE,0.875,0.875,0.7,replay,0.7148213982582092,0.12432622909545898,0.1608354151248932,1.6970629076240584e-05,0.7148213982582092,8,8,7,0.875,0.9995452761650085,0.8725752979516983,0.9270527958869934,replay,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=0.875).",
ai_003_direct,data/phase7c1/raw/ai_direct/ai_003_direct.wav,base_003,ai_direct,speaker_003,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_003,REAL,0.7333333333333334,0.26666666666666666,0.7,bonafide,0.7205218076705933,0.7205218076705933,0.27918925881385803,0.00015923354658298194,0.0001296838017879054,15,15,4,0.26666666666666666,0.9972477555274963,0.2516873843636694,0.0014076103689149022,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_003_fabricated,data/phase7c1/raw/ai_fabricated/ai_003_fabricated.wav,base_003,ai_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.952,8.531,train,base_003,REAL,0.9411764705882353,0.058823529411764705,0.7,bonafide,0.8262662291526794,0.8262662291526794,0.17196719348430634,0.0005902954144403338,0.0011763296788558364,17,17,1,0.058823529411764705,0.9956936836242676,0.10354367259697028,0.004272936377674341,bonafide,3,14,0.3700692765414715,0.046431043180291454,0.9956936836242676,0.41733086109161377,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_003_mixer_processed,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,base_003,ai_mixer_processed,speaker_003,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.9548017382621765,0.024468807503581047,0.9548017382621765,5.416475687525235e-05,0.020675264298915863,16,16,16,1.0,0.9999998807907104,0.968853309750557,0.9921278059482574,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_003_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,base_003,ai_replay_laptop_mobile,speaker_003,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.8307096362113953,0.8307096362113953,0.08115003257989883,0.0001626260782359168,0.08797769993543625,14,14,0,0.0,0.6322189569473267,0.1325005939496415,0.07491429895162582,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_003_clean,data/phase7c1/raw/human_clean/human_003_clean.wav,base_003,human_clean,speaker_003,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_003,REAL,0.9090909090909091,0.09090909090909091,0.7,bonafide,0.784315288066864,0.784315288066864,0.21310769021511078,0.0009077287977561355,0.0016693101497367024,11,12,1,0.09090909090909091,0.6597340106964111,0.09817132379701186,0.024586500599980354,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.091).,
human_003_fabricated,data/phase7c1/raw/human_fabricated/human_003_fabricated.wav,base_003,human_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,6.14,13.891,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.9436876177787781,0.9436876177787781,0.05572504550218582,0.00026564806466922164,0.0003216938639525324,14,15,0,0.0,0.09877259284257889,0.015197175256997613,0.00126695103244856,bonafide,4,10,0.001243313590262085,0.020778719923691825,0.004972596652805805,0.09877259284257889,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_003_mixer_processed,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,base_003,human_mixer_processed,speaker_003,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.6674853563308716,0.07287877053022385,0.6674853563308716,4.117760454391828e-06,0.2596317529678345,11,12,11,1.0,1.0,0.9793405370278792,0.9904959201812744,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_003_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,base_003,human_replay_laptop_mobile,speaker_003,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.8867716193199158,0.002464597811922431,0.8867716193199158,1.1573859381996954e-07,0.11076361685991287,9,9,9,1.0,0.9999997615814209,0.9985623955726624,0.9999397993087769,synthesis,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_004_direct,data/phase7c1/raw/ai_direct/ai_004_direct.wav,base_004,ai_direct,speaker_004,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_004,REAL,0.875,0.125,0.7,bonafide,0.8057634830474854,0.8057634830474854,0.19385722279548645,4.619639730663039e-05,0.0003330580366309732,16,16,2,0.125,0.944587230682373,0.1353376193910094,0.0027345072012394667,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.125).",
ai_004_fabricated,data/phase7c1/raw/ai_fabricated/ai_004_fabricated.wav,base_004,ai_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,39.453,46.277,train,base_004,REAL,0.7777777777777778,0.2222222222222222,0.7,bonafide,0.7212114334106445,0.7212114334106445,0.2784636914730072,4.3086587538709864e-05,0.00028175412444397807,18,18,4,0.2222222222222222,0.9997612833976746,0.22523308134256265,0.0024830709444358945,bonafide,4,14,0.4887104053486837,0.14995384591224234,0.9997612833976746,0.9469902515411377,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_004_mixer_processed,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,base_004,ai_mixer_processed,speaker_004,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_004,FAKE,1.0,1.0,0.7,synthesis,0.8179838061332703,0.08536197990179062,0.8179838061332703,1.274230089620687e-05,0.09664145857095718,17,17,17,1.0,0.9999998807907104,0.9484513787662282,0.9991752505302429,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_004_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,base_004,ai_replay_laptop_mobile,speaker_004,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_004,REAL,0.8181818181818181,0.18181818181818182,0.7,synthesis,0.4894973933696747,0.46923017501831055,0.4894973933696747,0.0011619842844083905,0.04011034592986107,11,12,2,0.18181818181818182,0.8082186579704285,0.33284824375401845,0.21891973912715912,synthesis,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.182).,
human_004_clean,data/phase7c1/raw/human_clean/human_004_clean.wav,base_004,human_clean,speaker_004,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_004,REAL,0.41666666666666663,0.5833333333333334,0.7,synthesis,0.7746209502220154,0.2218674272298813,0.7746209502220154,0.001317336573265493,0.002194385975599289,12,12,7,0.5833333333333334,0.9890764951705933,0.6257870621047914,0.7610040009021759,synthesis,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.583).,
human_004_fabricated,data/phase7c1/raw/human_fabricated/human_004_fabricated.wav,base_004,human_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.739,8.153,train,base_004,REAL,0.6153846153846154,0.38461538461538464,0.7,bonafide,0.5009466409683228,0.5009466409683228,0.49501892924308777,0.0004356663266662508,0.003598733339458704,13,14,5,0.38461538461538464,0.9995487332344055,0.41694063818655336,0.11858910322189331,bonafide,2,11,0.012665296671912074,0.49044524573466997,0.024423090741038322,0.9995487332344055,bonafide,synthesis,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_004_mixer_processed,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,base_004,human_mixer_processed,speaker_004,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_004,FAKE,1.0,1.0,0.7,synthesis,0.8802949786186218,0.013774425722658634,0.8802949786186218,1.265491755475523e-05,0.10591793805360794,12,12,12,1.0,1.0,0.9868839780489603,0.9994937777519226,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_004_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,base_004,human_replay_laptop_mobile,speaker_004,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_004,REAL,0.5454545454545454,0.45454545454545453,0.7,bonafide,0.41877076029777527,0.41877076029777527,0.4167575538158417,0.0005075143999420106,0.1639641374349594,11,11,5,0.45454545454545453,0.8220463395118713,0.48540106957609,0.4416429102420807,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.455).",
ai_005_direct,data/phase7c1/raw/ai_direct/ai_005_direct.wav,base_005,ai_direct,speaker_005,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_005,REAL,0.7777777777777778,0.2222222222222222,0.7,bonafide,0.7005375027656555,0.7005375027656555,0.2990354895591736,0.00022767551126889884,0.00019928571418859065,18,18,4,0.2222222222222222,0.9710193276405334,0.21241255341790025,0.012576441280543804,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_005_fabricated,data/phase7c1/raw/ai_fabricated/ai_005_fabricated.wav,base_005,ai_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,42.59,49.433,train,base_005,REAL,0.7,0.3,0.7,bonafide,0.6019769310951233,0.6019769310951233,0.3970164358615875,0.0003195105819031596,0.0006871962687000632,20,20,6,0.3,0.9939963817596436,0.2942866858894996,0.024402501061558723,bonafide,4,16,0.4979720062326187,0.24336535580371976,0.9939963817596436,0.9708817005157471,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_005_mixer_processed,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,base_005,ai_mixer_processed,speaker_005,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_005,FAKE,0.9444444444444444,0.9444444444444444,0.7,synthesis,0.9808578491210938,0.017284419387578964,0.9808578491210938,0.00025548425037413836,0.0016021995106711984,18,18,17,0.9444444444444444,0.9997351765632629,0.9472138219409518,0.9942961633205414,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=0.944).",
ai_005_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,base_005,ai_replay_laptop_mobile,speaker_005,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_005,REAL,0.7857142857142857,0.21428571428571427,0.7,bonafide,0.5516743063926697,0.5516743063926697,0.38826224207878113,0.0005602480960078537,0.059503186494112015,14,14,3,0.21428571428571427,0.9960851669311523,0.33098782173224855,0.14422223716974258,bonafide,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
human_005_clean,data/phase7c1/raw/human_clean/human_005_clean.wav,base_005,human_clean,speaker_005,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_005,REAL,0.4285714285714286,0.5714285714285714,0.7,synthesis,0.8028667569160461,0.19622035324573517,0.8028667569160461,0.00043729558819904923,0.0004756222479045391,14,14,8,0.5714285714285714,0.9982555508613586,0.6496613729479057,0.7780728340148926,synthesis,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.571).,
human_005_fabricated,data/phase7c1/raw/human_fabricated/human_005_fabricated.wav,base_005,human_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,27.493,35.762,train,base_005,REAL,0.6470588235294117,0.35294117647058826,0.7,synthesis,0.6229459047317505,0.375715434551239,0.6229459047317505,0.0004116212367080152,0.0009270290611311793,17,17,6,0.35294117647058826,0.9996505975723267,0.4754097512734862,0.4804900884628296,synthesis,4,13,0.22756207295606146,0.5516705753711554,0.8984104990959167,0.9996505975723267,bonafide,synthesis,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_005_mixer_processed,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,base_005,human_mixer_processed,speaker_005,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_005,FAKE,1.0,1.0,0.7,synthesis,0.6363417506217957,0.003508914029225707,0.6363417506217957,3.2771712427104305e-11,0.3601493835449219,14,14,14,1.0,1.0,0.9999733652387347,0.9999991655349731,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_005_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,base_005,human_replay_laptop_mobile,speaker_005,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_005,REAL,0.5,0.5,0.7,synthesis,0.7033159136772156,0.28061264753341675,0.7033159136772156,0.0008026007562875748,0.015268838033080101,8,8,4,0.5,0.9780727028846741,0.5307566206902266,0.5405870378017426,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.500).",
ai_006_direct,data/phase7c1/raw/ai_direct/ai_006_direct.wav,base_006,ai_direct,speaker_006,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.899804949760437,0.899804949760437,0.09949663281440735,0.00011953378998441622,0.000578880135435611,16,16,0,0.0,0.1625128984451294,0.022529879455078117,0.0045958650298416615,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_006_fabricated,data/phase7c1/raw/ai_fabricated/ai_006_fabricated.wav,base_006,ai_fabricated,speaker_006,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,29.439,38.986,train,base_006,REAL,0.95,0.05,0.7,bonafide,0.9105733036994934,0.9105733036994934,0.08912453800439835,5.930284532951191e-05,0.00024292731541208923,20,20,1,0.05,0.9887337684631348,0.05740282578969982,0.00347342889290303,bonafide,4,16,0.25434439010496135,0.008167434710884436,0.9887337684631348,0.045394882559776306,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_006_mixer_processed,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,base_006,ai_mixer_processed,speaker_006,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_006,FAKE,1.0,1.0,0.7,synthesis,0.9918233156204224,0.00794164091348648,0.9918233156204224,0.0001306763879256323,0.00010449223918840289,17,17,17,1.0,0.9999926090240479,0.9706835536395803,0.9976403713226318,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_006_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,base_006,ai_replay_laptop_mobile,speaker_006,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.7578050494194031,0.7578050494194031,0.1836613416671753,0.0007342793978750706,0.05779936909675598,17,17,0,0.0,0.5330632328987122,0.1378740260980147,0.05237607657909393,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_006_clean,data/phase7c1/raw/human_clean/human_006_clean.wav,base_006,human_clean,speaker_006,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_006,REAL,0.33333333333333337,0.6666666666666666,0.7,synthesis,0.7664288878440857,0.23210960626602173,0.7664288878440857,0.0006422548904083669,0.0008193079265765846,12,12,8,0.6666666666666666,0.9968149065971375,0.6239747211026648,0.7772432863712311,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.667).,
