sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,language,source_origin,manipulation_type,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,split,split_group_id,prediction,confidence,decision_score,effective_threshold,attack_type,attack_type_conf,bonafide_prob,synthesis_prob,conversion_prob,replay_prob,n_chunks_used,n_chunks_total,suspicious_chunk_count,suspicious_chunk_ratio,max_chunk_spoof,mean_chunk_spoof,median_chunk_spoof,dominant_chunk_attack,n_chunks_inside,n_chunks_outside,inside_region_avg_spoof,outside_region_avg_spoof,inside_region_max_spoof,outside_region_max_spoof,inside_region_dominant_attack,outside_region_dominant_attack,partial_region_detected,baseline_status,final_baseline_interpretation,error
ai_002_mixer_processed,data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,base_002,ai_mixer_processed,speaker_002,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_002,FAKE,1.0,1.0,0.7,replay,0.8721110820770264,0.024557389318943024,0.1033315435051918,1.8568822035547328e-09,0.8721110820770264,12,13,12,1.0,0.9999703168869019,0.9851387590169907,0.9965517222881317,replay,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_002_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,base_002,ai_replay_laptop_mobile,speaker_002,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_002,REAL,1.0,0.0,0.7,bonafide,0.5264393091201782,0.5264393091201782,0.32634931802749634,0.0006643923697993159,0.14654690027236938,10,10,0,0.0,0.6353921294212341,0.34700358659029007,0.3647180572152138,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.000).,
human_002_clean,data/phase7c1/raw/human_clean/human_002_clean.wav,base_002,human_clean,speaker_002,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_002,REAL,0.36363636363636365,0.6363636363636364,0.7,synthesis,0.7546589374542236,0.1723727136850357,0.7546589374542236,0.0008539240225218236,0.07211432605981827,11,11,7,0.6363636363636364,0.9720721244812012,0.6838426874442534,0.7983440160751343,synthesis,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.636).,
human_002_fabricated,data/phase7c1/raw/human_fabricated/human_002_fabricated.wav,base_002,human_fabricated,speaker_002,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,5.697,11.771,train,base_002,REAL,0.5384615384615384,0.46153846153846156,0.7,synthesis,0.6189054846763611,0.2907244563102722,0.6189054846763611,0.0008914736681617796,0.08947855979204178,13,13,6,0.46153846153846156,0.9749884009361267,0.5496259840348592,0.6271523237228394,synthesis,3,10,0.05724476960798105,0.6973403483629227,0.10889766365289688,0.9749884009361267,bonafide,synthesis,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_002_mixer_processed,data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,base_002,human_mixer_processed,speaker_002,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_002,FAKE,1.0,1.0,0.7,replay,0.8999987840652466,6.944821507204324e-06,0.09999428689479828,9.957595581701917e-17,0.8999987840652466,10,10,10,1.0,1.0,0.9999752461910247,0.9999999403953552,replay,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_002_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,base_002,human_replay_laptop_mobile,speaker_002,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_002,FAKE,1.0,1.0,0.7,replay,0.5858826041221619,0.09664377570152283,0.31746816635131836,5.380818038247526e-06,0.5858826041221619,8,8,8,1.0,0.9999397993087769,0.9292179495096207,0.9663140773773193,replay,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_003_direct,data/phase7c1/raw/ai_direct/ai_003_direct.wav,base_003,ai_direct,speaker_003,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_003,REAL,0.7333333333333334,0.26666666666666666,0.7,bonafide,0.6856802701950073,0.6856802701950073,0.312895268201828,0.0002150084328604862,0.0012094706762582064,15,15,4,0.26666666666666666,0.9978172779083252,0.26657289139221046,0.020177319645881653,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_003_fabricated,data/phase7c1/raw/ai_fabricated/ai_003_fabricated.wav,base_003,ai_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.952,8.531,train,base_003,REAL,0.9411764705882353,0.058823529411764705,0.7,bonafide,0.7377063632011414,0.7377063632011414,0.25172513723373413,0.0009593770955689251,0.009609121829271317,17,17,1,0.058823529411764705,0.9975844621658325,0.1505369999414303,0.019032660871744156,bonafide,3,14,0.44746669630209607,0.08690920786414479,0.9975844621658325,0.5851604342460632,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_003_mixer_processed,data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,base_003,ai_mixer_processed,speaker_003,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.9844317436218262,0.009913849644362926,0.9844317436218262,2.893719829444308e-05,0.005625548772513866,16,16,16,1.0,1.0,0.9871945381164551,0.9983453154563904,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_003_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,base_003,ai_replay_laptop_mobile,speaker_003,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_003,REAL,0.9285714285714286,0.07142857142857142,0.7,bonafide,0.7565635442733765,0.7565635442733765,0.12511254847049713,0.0002462710253894329,0.11807763576507568,14,14,1,0.07142857142857142,0.7071013450622559,0.18063026533595153,0.11239289864897728,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.071).,
human_003_clean,data/phase7c1/raw/human_clean/human_003_clean.wav,base_003,human_clean,speaker_003,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_003,REAL,0.9090909090909091,0.09090909090909091,0.7,bonafide,0.7009236812591553,0.7009236812591553,0.2955318093299866,0.0010973738972097635,0.002447072183713317,11,12,1,0.09090909090909091,0.7188904881477356,0.13517154247959048,0.05623634159564972,bonafide,0,0,,,,,,,False,clean_human_accepted,Clean human accepted as REAL (score=0.091).,
human_003_fabricated,data/phase7c1/raw/human_fabricated/human_003_fabricated.wav,base_003,human_fabricated,speaker_003,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,6.14,13.891,train,base_003,REAL,1.0,0.0,0.7,bonafide,0.8923836350440979,0.8923836350440979,0.10563760250806808,0.00047939017531462014,0.0014993386575952172,14,15,0,0.0,0.21967211365699768,0.03410162141595054,0.007554582552984357,bonafide,4,10,0.003799971315842754,0.04622228145599365,0.015174448490142822,0.21967211365699768,bonafide,bonafide,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_003_mixer_processed,data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,base_003,human_mixer_processed,speaker_003,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.9114072322845459,0.03888683021068573,0.9114072322845459,3.564096004993189e-06,0.04970240965485573,11,12,11,1.0,1.0,0.9926496689969843,0.9964203834533691,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_003_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,base_003,human_replay_laptop_mobile,speaker_003,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_003,FAKE,1.0,1.0,0.7,synthesis,0.8894367218017578,0.005030601751059294,0.8894367218017578,2.4137701615245533e-08,0.1055326759815216,9,9,9,1.0,1.0,0.9998215569390191,0.9999933242797852,synthesis,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_004_direct,data/phase7c1/raw/ai_direct/ai_004_direct.wav,base_004,ai_direct,speaker_004,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_004,REAL,0.8125,0.1875,0.7,bonafide,0.6745221018791199,0.6745221018791199,0.3226200044155121,0.0004350612289272249,0.002422858029603958,16,16,3,0.1875,0.9771101474761963,0.2067447624281158,0.02304115053266287,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_004_fabricated,data/phase7c1/raw/ai_fabricated/ai_004_fabricated.wav,base_004,ai_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,39.453,46.277,train,base_004,REAL,0.7222222222222222,0.2777777777777778,0.7,bonafide,0.6524436473846436,0.6524436473846436,0.3451419770717621,0.0003070221282541752,0.0021072858944535255,18,18,5,0.2777777777777778,0.9997708201408386,0.2755171498899169,0.017360744066536427,bonafide,4,14,0.49476438912097365,0.21287508153818635,0.9997708201408386,0.9775000214576721,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_004_mixer_processed,data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,base_004,ai_mixer_processed,speaker_004,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_004,FAKE,1.0,1.0,0.7,synthesis,0.9482601284980774,0.033503782004117966,0.9482601284980774,6.111421953391982e-06,0.018229981884360313,17,17,17,1.0,0.9999998807907104,0.9753989892847398,0.9998183846473694,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_004_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,base_004,ai_replay_laptop_mobile,speaker_004,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_004,REAL,0.7272727272727273,0.2727272727272727,0.7,synthesis,0.5753113031387329,0.3723103702068329,0.5753113031387329,0.0008587955962866545,0.05151960626244545,11,12,3,0.2727272727272727,0.9232470393180847,0.4512115645815026,0.48070722818374634,synthesis,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.273).,
human_004_clean,data/phase7c1/raw/human_clean/human_004_clean.wav,base_004,human_clean,speaker_004,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_004,REAL,0.33333333333333337,0.6666666666666666,0.7,synthesis,0.8334724307060242,0.1603870838880539,0.8334724307060242,0.0010307102929800749,0.005109736695885658,12,12,8,0.6666666666666666,0.9919379353523254,0.6935725882649422,0.8648421466350555,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.667).,
human_004_fabricated,data/phase7c1/raw/human_fabricated/human_004_fabricated.wav,base_004,human_fabricated,speaker_004,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,1.739,8.153,train,base_004,REAL,0.6153846153846154,0.38461538461538464,0.7,synthesis,0.5840896964073181,0.40618881583213806,0.5840896964073181,0.0010024233488366008,0.008719098754227161,13,14,5,0.38461538461538464,0.9997057318687439,0.46958145033568144,0.284128874540329,synthesis,2,11,0.03359022689983249,0.5488525818694722,0.062388136982917786,0.9997057318687439,bonafide,synthesis,False,partial_fabrication_missed,Partial fabrication: region-level detection criteria not met (file-level label secondary).,
human_004_mixer_processed,data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,base_004,human_mixer_processed,speaker_004,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_004,FAKE,1.0,1.0,0.7,synthesis,0.9495317339897156,0.011068489402532578,0.9495317339897156,1.530394183646422e-05,0.03938440978527069,12,12,12,1.0,1.0,0.9923733919858932,0.9998997449874878,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_004_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,base_004,human_replay_laptop_mobile,speaker_004,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_004,REAL,0.5454545454545454,0.45454545454545453,0.7,synthesis,0.5059005618095398,0.319513738155365,0.5059005618095398,0.00017135530652012676,0.17441441118717194,11,11,5,0.45454545454545453,0.9334307909011841,0.6753883714025671,0.6477982401847839,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.455).",
ai_005_direct,data/phase7c1/raw/ai_direct/ai_005_direct.wav,base_005,ai_direct,speaker_005,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_005,REAL,0.7222222222222222,0.2777777777777778,0.7,bonafide,0.6199070811271667,0.6199070811271667,0.3777710497379303,0.0005453423946164548,0.001776531571522355,18,18,5,0.2777777777777778,0.9890342950820923,0.2784588327864286,0.041462624445557594,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_005_fabricated,data/phase7c1/raw/ai_fabricated/ai_005_fabricated.wav,base_005,ai_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,42.59,49.433,train,base_005,REAL,0.65,0.35,0.7,bonafide,0.5149844884872437,0.5149844884872437,0.4828758239746094,0.0007651045452803373,0.0013746337499469519,20,20,7,0.35,0.9949983358383179,0.37775640690771295,0.08887843787670135,bonafide,4,16,0.538456455213236,0.3375813948313322,0.9949983358383179,0.9889918565750122,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_005_mixer_processed,data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,base_005,ai_mixer_processed,speaker_005,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_005,FAKE,1.0,1.0,0.7,synthesis,0.9910163879394531,0.00846897717565298,0.9910163879394531,8.894499478628859e-05,0.0004256807442288846,18,18,18,1.0,0.9999171495437622,0.9719005458884769,0.9980189502239227,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_005_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,base_005,ai_replay_laptop_mobile,speaker_005,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_005,REAL,0.7857142857142857,0.21428571428571427,0.7,synthesis,0.4697548747062683,0.43258196115493774,0.4697548747062683,0.0006480114534497261,0.09701519459486008,14,14,3,0.21428571428571427,0.9984238147735596,0.421387143433094,0.3182733952999115,synthesis,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
human_005_clean,data/phase7c1/raw/human_clean/human_005_clean.wav,base_005,human_clean,speaker_005,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_005,FAKE,0.7142857142857143,0.7142857142857143,0.7,synthesis,0.8632798790931702,0.13565360009670258,0.8632798790931702,0.0004342572938185185,0.0006323062116280198,14,14,10,0.7142857142857143,0.9985785484313965,0.7365673828337874,0.8912934362888336,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.714).,
human_005_fabricated,data/phase7c1/raw/human_fabricated/human_005_fabricated.wav,base_005,human_fabricated,speaker_005,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,27.493,35.762,train,base_005,REAL,0.5294117647058824,0.47058823529411764,0.7,synthesis,0.7014279365539551,0.2964848279953003,0.7014279365539551,0.0006660274229943752,0.0014211727539077401,17,17,8,0.47058823529411764,0.9997997879981995,0.5559032628627714,0.6391732096672058,synthesis,4,13,0.2524132482649293,0.6492848058159535,0.9593832492828369,0.9997997879981995,bonafide,synthesis,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_005_mixer_processed,data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,base_005,human_mixer_processed,speaker_005,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_005,FAKE,1.0,1.0,0.7,synthesis,0.8563233017921448,0.0003410902281757444,0.8563233017921448,2.4265145448509884e-11,0.14333561062812805,14,14,14,1.0,1.0,0.9999974199703762,0.9999998807907104,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_005_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,base_005,human_replay_laptop_mobile,speaker_005,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_005,REAL,0.5,0.5,0.7,synthesis,0.8253755569458008,0.16384975612163544,0.8253755569458008,0.0011970384512096643,0.009577658958733082,8,8,4,0.5,0.9910320043563843,0.6352985054254532,0.6667323112487793,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.500).",
ai_006_direct,data/phase7c1/raw/ai_direct/ai_006_direct.wav,base_006,ai_direct,speaker_006,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_006,REAL,1.0,0.0,0.7,bonafide,0.7405189275741577,0.7405189275741577,0.256057471036911,0.0005818589706905186,0.0028417964931577444,16,16,0,0.0,0.36886027455329895,0.07912668438802939,0.0530550554394722,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_006_fabricated,data/phase7c1/raw/ai_fabricated/ai_006_fabricated.wav,base_006,ai_fabricated,speaker_006,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,29.439,38.986,train,base_006,REAL,0.95,0.05,0.7,bonafide,0.7947360277175903,0.7947360277175903,0.2015516459941864,0.0004503439995460212,0.0032619305420666933,20,20,1,0.05,0.9955142140388489,0.09289538696903037,0.02071177028119564,bonafide,4,16,0.27216254628729075,0.04807859713946527,0.9955142140388489,0.1753261685371399,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_006_mixer_processed,data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,base_006,ai_mixer_processed,speaker_006,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_006,FAKE,1.0,1.0,0.7,synthesis,0.9967919588088989,0.003178738057613373,0.9967919588088989,2.298024992342107e-05,6.3035440689418465e-06,17,17,17,1.0,0.9999961853027344,0.9898598439553205,0.9990321397781372,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_006_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,base_006,ai_replay_laptop_mobile,speaker_006,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_006,REAL,0.9411764705882353,0.058823529411764705,0.7,bonafide,0.66923588514328,0.66923588514328,0.2697351276874542,0.0006759236566722393,0.06035308167338371,17,17,1,0.058823529411764705,0.6804540753364563,0.20611339588375652,0.08913692831993103,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.059).,
human_006_clean,data/phase7c1/raw/human_clean/human_006_clean.wav,base_006,human_clean,speaker_006,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_006,FAKE,0.75,0.75,0.7,synthesis,0.8434889316558838,0.1546138972043991,0.8434889316558838,0.0009033512324094772,0.0009939436567947268,12,12,9,0.75,0.998504638671875,0.7265449298235277,0.877890408039093,synthesis,0,0,,,,,,,False,clean_human_false_alarm,Clean human false alarm: predicted FAKE (score=0.750).,
